run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,roi_prior_mu,roi_prior_sigma,roi_prior_dist,roi_baseline_sd,roi_baseline_p05,roi_baseline_p50,roi_baseline_p95,roi_new_sd,roi_new_p05,roi_new_p50,roi_new_p95,ci_overlap_baseline_new,prior_roi_mu_channel,prior_roi_sigma_channel,prior_roi_dist_channel,prior_posterior_kl_gaussian,prior_posterior_wasserstein,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",snapchat,PASS,PASS,,,0.0302688209277888,0.0319896951736882,0.0017208742458994022,0.0568530320359959,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.014222206330524,0.0100927107036113,0.0282306922599673,0.0562508976086974,0.0143591620366314,0.0113797488156706,0.0303110014647245,0.0582426965236663,0.9319036761655175,0.4,0.5,LogNormal,3.321495430485294,0.3621049121239167,4342436.908989999,131440.445188439,138913.2330295629,7472.787841123907,7472.787841123907,100.0,13144044.518843899,13891323.302956289,747278.7841123901,747278.7841123901
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",tiktok,PASS,PASS,,,0.0370076645091952,0.0153543900809017,0.021653274428293505,0.5851024298740433,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.014246576127155,0.0172544122673571,0.0351627524942159,0.0623112430796027,0.0107912497051776,0.0025745128979906,0.0128509276546537,0.0353446377441287,0.3028325357242278,0.5,1.5,LogNormal,4.486706531239662,0.4859053232280284,1752685.0091300001,64862.77880817877,26911.409319130777,-37951.369489048,37951.369489048,100.0,6486277.880817877,2691140.931913078,-3795136.9489047993,3795136.9489047993
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",moloco,PASS,PASS,,,0.0726124905938437,0.0729335408184367,0.00032105022459300026,0.004421418711400227,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.0334087833244743,0.024720214959234,0.0685324072837829,0.1333790391683578,0.0336743162691427,0.0254318379797041,0.0684808157384395,0.1340589992702007,0.9872727401252674,0.4,0.5,LogNormal,2.4140855367390555,0.3329914626557207,842234.6095886,61156.752666561835,61427.152277130255,270.39961056842003,270.39961056842003,100.0,6115675.266656184,6142715.227713025,27039.961056841537,27039.961056841537
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",liveintent,PASS,PASS,,,0.0983934772899374,0.1130335067794658,0.014640029489528403,0.1487906504857881,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.0587191314842572,0.0266269098967313,0.0872449912130832,0.2106328658759593,0.0668326438888221,0.029716617707163,0.0992064550518989,0.2399385653436183,0.8481310962112106,0.4,0.5,LogNormal,1.686049197315782,0.2936070871494612,797987.173079,78516.73279200993,90199.2885381519,11682.555746141967,11682.555746141967,100.0,7851673.2792009935,9019928.85381519,1168255.574614197,1168255.574614197
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",beehiiv,PASS,PASS,,,0.1809223640096994,0.1938292396138422,0.012906875604142803,0.07133930442922387,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.1182390800041105,0.0433084262534976,0.1482017859816551,0.4254106909036635,0.1216283549097969,0.0439752848818898,0.170116551220417,0.4306149572134017,0.9848411413988313,0.4,0.5,LogNormal,1.028237652561333,0.2008137352486245,328172.2732613,59373.70348087146,63609.38218858382,4235.678707712359,4235.678707712359,100.0,5937370.348087146,6360938.218858382,423567.8707712358,423567.8707712358
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",amazon,PASS,PASS,,,0.1375114988799517,0.1497570226861474,0.012245523806195702,0.08905090778543623,0.3,0.5,1.2,4,geometric,0.5,1.5,LogNormal,0.0855632535700972,0.0312096604146063,0.1209619306027889,0.2988932266831398,0.0928599738644977,0.0349396610632538,0.129570797085762,0.3377012312412261,0.861209869191485,0.4,0.5,LogNormal,1.3260044421630834,0.2641852512878988,15740.258094,2164.466483263232,2357.2141884689736,192.74770520574157,192.74770520574157,100.0,216446.6483263232,235721.41884689737,19274.77052057418,19274.77052057418
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",meta,REVIEW,REVIEW:Baseline,Baseline,,0.0299921060159492,0.0706159910062948,0.040623884990345596,1.3544859093503683,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.0105839476670329,0.0144301171880215,0.0290759382769465,0.0489930007606744,0.0141745774468374,0.0487257661297917,0.0696987546980381,0.0950015950948,0.0033167398417575248,1.0,0.5,LogNormal,4.7910691686376286,0.9079958385748708,840158.1265220001,25198.111600809087,59328.598706343044,34130.48710553396,34130.48710553396,100.0,2519811.160080909,5932859.870634304,3413048.7105533956,3413048.7105533956
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",google,REVIEW,REVIEW:Baseline,Baseline,,0.0184597913986848,0.0435570456879213,0.0250972542892365,1.359563266301297,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.006799069151438,0.0088747178670018,0.0177435241639614,0.0308847503736615,0.0084200297281789,0.0304177380166947,0.0434671659022569,0.0576632626354694,0.009572172303623058,1.0,0.5,LogNormal,5.413702783019287,0.952218788370362,10298543.94665,190108.9729653471,448574.14920329937,258465.17623795228,258465.17623795228,100.0,19010897.29653471,44857414.920329936,25846517.623795226,25846517.623795226
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",snapchat,REVIEW,REVIEW:Baseline,Baseline,,0.0302688209277888,0.0270541885250713,0.0032146324027175002,0.10620276258485684,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.014222206330524,0.0100927107036113,0.0282306922599673,0.0562508976086974,0.0126531950418222,0.0096517459023743,0.025420544669032,0.0493533270433545,0.8425178335256236,0.4,0.5,LogNormal,3.4551957059465725,0.3670430390217672,4342436.908989999,131440.445188439,117481.10679404333,-13959.338394395658,13959.338394395658,100.0,13144044.518843899,11748110.679404333,-1395933.8394395653,1395933.8394395653
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",tiktok,REVIEW,REVIEW:Baseline,Baseline,,0.0370076645091952,0.0879640553363909,0.0509563908271957,1.3769145257608648,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.014246576127155,0.0172544122673571,0.0351627524942159,0.0623112430796027,0.0204229699834148,0.0576145354658365,0.0864196605980396,0.1241232737898826,0.04394832645219338,1.0,0.5,LogNormal,4.362401175555191,0.9310951450170828,1752685.0091300001,64862.77880817877,154173.28113037412,89310.50232219535,89310.50232219535,100.0,6486277.880817877,15417328.113037411,8931050.232219534,8931050.232219534
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",moloco,REVIEW,REVIEW:Baseline,Baseline,,0.0726124905938437,0.0723587608601277,0.00025372973371599883,0.0034942987307132745,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.0334087833244743,0.024720214959234,0.0685324072837829,0.1333790391683578,0.0355285791933779,0.0231835681945085,0.0669734328985214,0.1354998134076595,0.9674364024804585,0.4,0.5,LogNormal,2.361492801166344,0.3335643860115651,842234.6095886,61156.752666561835,60943.052703344525,-213.69996321731014,213.69996321731014,100.0,6115675.266656184,6094305.270334452,-21369.996321731247,21369.996321731247
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",liveintent,REVIEW,REVIEW:Baseline,Baseline,,0.0983934772899374,0.0816673062485642,0.016726171041373195,0.16999268144661617,0.3,0.5,1.2,4,geometric,1.0,0.5,LogNormal,0.0587191314842572,0.0266269098967313,0.0872449912130832,0.2106328658759593,0.0511126689471399,0.0222804595716297,0.0689597502350807,0.1840296551585197,0.8356821574525869,0.4,0.5,LogNormal,1.9884721250150847,0.3249126479110346,797987.173079,78516.73279200993,65169.4628462687,-13347.269945741231,13347.269945741231,100.0,7851673.2792009935,6516946.28462687,-1334726.994574123,1334726.994574123
