run_id,prior_key,channel,estimated_roi
multi|meta|0.051898|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",moloco,0.04986671
multi|meta|0.051898|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",liveintent,0.23594558
multi|meta|0.051898|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",beehiiv,0.322726
multi|meta|0.051898|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",amazon,0.18080364
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",meta,0.04834949
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",google,0.01985584
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",snapchat,0.032728374
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",tiktok,0.043291703
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",moloco,0.09538636
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",liveintent,0.11209886
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",beehiiv,0.18269497
multi|meta|0.051898|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",amazon,0.16387151
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",meta,0.035286322
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",google,-0.0162765
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",snapchat,-0.01232437
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",tiktok,-0.013204048
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",moloco,0.052913014
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",liveintent,0.27164948
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",beehiiv,0.31637284
multi|meta|0.051898|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",amazon,0.2298996
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",meta,0.037830677
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",google,0.01979935
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",snapchat,0.032450423
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",tiktok,0.04400163
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",moloco,0.09426453
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",liveintent,0.11280844
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",beehiiv,0.18207647
multi|meta|0.051898|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",amazon,0.16271338
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",meta,0.009916973
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",google,-0.019219596
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",snapchat,-0.005788386
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",tiktok,-0.01851008
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",moloco,0.061532598
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",liveintent,0.31377652
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",beehiiv,0.31761682
multi|meta|0.051898|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",amazon,0.2540682
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",meta,0.025249887
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",google,0.01987759
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",snapchat,0.033335265
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",tiktok,0.042982046
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",moloco,0.09436071
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",liveintent,0.11138968
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",beehiiv,0.1856075
multi|meta|0.051898|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}",amazon,0.1713422
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",meta,0.10003451
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",google,-0.010724233
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",snapchat,-0.018250648
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",tiktok,-0.011733239
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",moloco,0.041267037
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",liveintent,0.17145634
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",beehiiv,0.33229402
multi|meta|0.103795|0.006689|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",amazon,0.055081572
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",meta,0.098989174
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",google,0.018922275
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",snapchat,0.031241944
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",tiktok,0.042542685
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",moloco,0.098746836
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",liveintent,0.1107021
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",beehiiv,0.17798173
multi|meta|0.103795|0.006689|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}",amazon,0.14827152
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",meta,0.08265816
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",google,-0.014192893
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",snapchat,-0.016609255
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",tiktok,-0.009689163
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",moloco,0.036527283
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",liveintent,0.20795757
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",beehiiv,0.3254418
multi|meta|0.103795|0.016722|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",amazon,0.0947382
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",meta,0.08268974
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",google,0.018766174
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",snapchat,0.031256456
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",tiktok,0.042349786
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",moloco,0.09464976
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",liveintent,0.11275804
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",beehiiv,0.17868647
multi|meta|0.103795|0.016722|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}",amazon,0.1525458
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",meta,0.03814501
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",google,-0.0139762955
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",snapchat,-0.01344279
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",tiktok,-0.012514262
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",moloco,0.051129892
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",liveintent,0.25336736
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",beehiiv,0.31600145
multi|meta|0.103795|0.033445|Normal,"{""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",amazon,0.20873629
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",meta,0.05966604
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",google,0.01957834
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",snapchat,0.032135047
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",tiktok,0.04282573
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",moloco,0.09409846
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",liveintent,0.110564806
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",beehiiv,0.18221214
multi|meta|0.103795|0.033445|LogNormal,"{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}",amazon,0.161184
