run_id,prior_key,channel,estimated_roi
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",snapchat,0.16829929
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",tiktok,0.30095488
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",moloco,1.0204098
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",liveintent,0.4962019
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",beehiiv,0.71385574
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",amazon,1.4696755
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",meta,0.012273336
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",google,0.009784146
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",snapchat,-0.019008555
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",tiktok,-0.032957118
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",moloco,0.021498475
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",liveintent,0.18334377
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",beehiiv,0.3116215
"multi|google,meta,moloco|0.020759|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",amazon,0.21618624
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",meta,1.0177239
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",google,0.98498285
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",snapchat,0.16658762
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",tiktok,0.29411566
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",moloco,1.0177237
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",liveintent,0.4887003
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",beehiiv,0.69089234
"multi|google,meta,moloco|0.020759|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.016722}}",amazon,1.5799145
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",meta,0.002431377
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",google,-0.0057283663
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",snapchat,-0.010369577
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",tiktok,-0.028735764
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",moloco,0.028071156
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",liveintent,0.25445405
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",beehiiv,0.36425278
"multi|google,meta,moloco|0.020759|0.033445|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",amazon,0.23240206
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",meta,1.0097901
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",google,0.89596945
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",snapchat,0.16403547
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",tiktok,0.29110435
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",moloco,1.0068847
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",liveintent,0.48236075
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",beehiiv,0.6915503
"multi|google,meta,moloco|0.020759|0.033445|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.033445}}",amazon,1.4769697
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",meta,0.04874911
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",google,0.049583025
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",snapchat,-0.054547194
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",tiktok,-0.054774724
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",moloco,0.05057297
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",liveintent,0.008051061
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",beehiiv,0.25374797
"multi|google,meta,moloco|0.051898|0.006689|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",amazon,0.10708064
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",meta,1.0529722
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",google,1.0469602
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",snapchat,0.1657938
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",tiktok,0.2975736
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",moloco,1.0527332
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",liveintent,0.47116402
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",beehiiv,0.7082914
"multi|google,meta,moloco|0.051898|0.006689|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.006689}}",amazon,1.5538784
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",meta,0.037713032
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",google,0.03784463
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",snapchat,-0.04762619
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",tiktok,-0.045953974
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",moloco,0.050095726
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",liveintent,0.032647714
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",beehiiv,0.3010251
"multi|google,meta,moloco|0.051898|0.016722|Normal","{""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",amazon,0.12061889
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",meta,1.0513003
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",google,1.016034
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",snapchat,0.16796303
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",tiktok,0.2954849
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",moloco,1.050615
"multi|google,meta,moloco|0.051898|0.016722|LogNormal","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.016722}}",liveintent,0.4941342
